name,voltage_class,lat,lon
MV/LV Substation CO***835,LV,53.35181808,-6.24792576
MV/LV Substation TO***836X,LV,53.34642792,-6.2530427
MV/LV Substation CL***837X,LV,53.33803558,-6.29200125
MV/LV Substation PR***839,LV,53.35565567,-6.28812742
MV/LV Substation EA***839X,LV,53.35695267,-6.22136927
MV/LV Substation LE***840,LV,53.33584213,-6.25617743
MV/LV Substation EA***840X,LV,53.3569603,-6.22139883
MV/LV Substation EA***841X,LV,53.3572998,-6.2229619
MV/LV Substation EA***842X,LV,53.35731506,-6.22293139
MV/LV Substation GA***843,LV,53.35549927,-6.25626135
MV/LV Substation CH***843X,LV,53.35643768,-6.23388767
MV/LV Substation CA***844,LV,53.37412643,-6.26792717
MV/LV Substation JO***844X,LV,53.36034775,-6.25368977
MV/LV Substation FI***845,LV,53.33247375,-6.25244188
MV/LV Substation CR***846X,LV,53.3553009,-6.24162483
MV/LV Substation GR***847,LV,53.35477066,-6.26249409
MV/LV Substation MC***847X,LV,53.35728073,-6.29892206
MV/LV Substation ST***848,LV,53.3749733,-6.30260468
MV/LV Substation CO***848X,LV,53.34986496,-6.26366997
MV/LV Substation N.***849,LV,53.34392929,-6.26093817
MV/LV Substation O ***849X,LV,53.35118103,-6.26270008
MV/LV Substation MA***850,LV,53.36516953,-6.22714138
MV/LV Substation HA***850X,LV,53.34796906,-6.27983046
MV/LV Substation ME***852,LV,53.33850479,-6.2538619
MV/LV Substation ST***853,LV,53.36460876,-6.21963787
MV/LV Substation GE***853X,LV,53.34968948,-6.27887487
MV/LV Substation BR***854,LV,53.34266281,-6.24382687
MV/LV Substation WH***854X,LV,53.34657669,-6.26923943
MV/LV Substation MO***855,LV,53.34972763,-6.29359102
MV/LV Substation JE***855X,LV,53.34864807,-6.26546144
MV/LV Substation RU***856,LV,53.35377502,-6.26133299
MV/LV Substation JE***856X,LV,53.34867859,-6.26550531
MV/LV Substation WO***857,LV,53.34389496,-6.27032423
MV/LV Substation CH***858,LV,53.34170532,-6.26939201
MV/LV Substation JE***858X,LV,53.34863281,-6.26543188
MV/LV Substation RO***859,LV,53.34352875,-6.2984786
MV/LV Substation ST***859X,LV,53.34692383,-6.26544142
MV/LV Substation DE***860,LV,53.36205292,-6.27206707
MV/LV Substation OC***860X,LV,53.35039139,-6.26040459
MV/LV Substation ST***862,LV,53.36146164,-6.27025843
MV/LV Substation CH***862X,LV,53.34886169,-6.24738646
MV/LV Substation AS***865,LV,53.37206268,-6.31404972
MV/LV Substation AS***866,LV,53.37242889,-6.31645441
MV/LV Substation GU***868X,LV,53.34831238,-6.24191236
MV/LV Substation HA***869,LV,53.33285522,-6.26329517
MV/LV Substation NC***869X,LV,53.34841919,-6.24231386
MV/LV Substation DU***870,LV,53.35938644,-6.30217266
MV/LV Substation DI***870X,LV,53.34085846,-6.26427603
MV/LV Substation PE***871,LV,53.34607315,-6.24790621
MV/LV Substation FL***871X,LV,53.34579086,-6.26165819
MV/LV Substation SU***873X,LV,53.34373474,-6.26001501
MV/LV Substation CU***875,LV,53.3422966,-6.24897718
MV/LV Substation LO***875X,LV,53.34516907,-6.23693657
MV/LV Substation EY***876,LV,53.33319473,-6.25688601
MV/LV Substation LO***876X,LV,53.34481812,-6.23701096
MV/LV Substation GA***877X,LV,53.34313202,-6.23918247
MV/LV Substation GR***878X,LV,53.34329224,-6.23965645
MV/LV Substation DU***879,LV,53.3605423,-6.30395937
MV/LV Substation WE***881,LV,53.34168243,-6.2608943
MV/LV Substation JA***881X,LV,53.3395195,-6.32201529
MV/LV Substation GA***883X,LV,53.34342194,-6.24047709
MV/LV Substation WA***884X,LV,53.34120178,-6.23136425
MV/LV Substation SU***885,LV,53.35671616,-6.25175047
MV/LV Substation GR***885X,LV,53.34030151,-6.23661184
MV/LV Substation BE***886,LV,53.34235001,-6.31426144
MV/LV Substation GA***886X,LV,53.34020996,-6.23586464
MV/LV Substation YO***887,LV,53.34455109,-6.2269311
MV/LV Substation AL***887X,LV,53.33931732,-6.23385954
MV/LV Substation I.***888,LV,53.34645844,-6.2586875
MV/LV Substation SE***891,LV,53.35326004,-6.24220467
MV/LV Substation TO***892,LV,53.3692894,-6.27963209
MV/LV Substation PR***893,LV,53.35639572,-6.28596449
MV/LV Substation EC***894,LV,53.35875702,-6.26847553
MV/LV Substation PO***895,LV,53.34960556,-6.25716257
MV/LV Substation ME***895X,LV,53.33815765,-6.26747894
MV/LV Substation DU***897,LV,53.34170532,-6.25870132
MV/LV Substation CR***897X,LV,53.34916306,-6.29540062
MV/LV Substation PE***899,LV,53.33918381,-6.26896858
MV/LV Substation OL***899X,LV,53.3410759,-6.31249475
MV/LV Substation AB***900X,LV,53.35054016,-6.23618889
MV/LV Substation EA***901,LV,53.33411026,-6.25806475
MV/LV Substation I.***903,LV,53.33811188,-6.24245214
MV/LV Substation PO***903X,LV,53.34886932,-6.2272625
MV/LV Substation PO***906X,LV,53.34951782,-6.22843695
MV/LV Substation CA***907,LV,53.37309265,-6.22582054
MV/LV Substation PO***907X,LV,53.34959793,-6.22841883
MV/LV Substation FO***908,LV,53.34602356,-6.27471304
MV/LV Substation WE***909,LV,53.33089447,-6.27607441
MV/LV Substation BA***909X,LV,53.37382507,-6.29561806
MV/LV Substation VE***910,LV,53.37771988,-6.19984007
MV/LV Substation MA***911X,LV,53.3446312,-6.24820566
MV/LV Substation ST***912,LV,53.34231949,-6.25705433
MV/LV Substation BO***914X,LV,53.37617111,-6.30649376
MV/LV Substation GO***915,LV,53.34564972,-6.25562716
MV/LV Substation RI***915X,LV,53.36442566,-6.24245071
MV/LV Substation TH***916,LV,53.37082672,-6.32952929
MV/LV Substation CL***916X,LV,53.34610367,-6.30468273
MV/LV Substation MA***917X,LV,53.34964371,-6.2572813
MV/LV Substation TH***918,LV,53.37718964,-6.26736689
MV/LV Substation NE***918X,LV,53.36467743,-6.3078661
MV/LV Substation DA***919,LV,53.3608017,-6.208951
MV/LV Substation ST***920X,LV,53.33777237,-6.29381323
MV/LV Substation BA***921,LV,53.38404846,-6.27555037
MV/LV Substation OR***921X,LV,53.34609604,-6.27152634
MV/LV Substation TH***922X,LV,53.34447479,-6.29750967
MV/LV Substation ST***923,LV,53.34000015,-6.26256943
MV/LV Substation SA***923X,LV,53.34397507,-6.29786015
MV/LV Substation ST***925,LV,53.33973312,-6.26158905
MV/LV Substation PO***925X,LV,53.35977173,-6.2559967
MV/LV Substation DA***930,LV,53.36621475,-6.27331114
MV/LV Substation MO***930X,LV,53.33990479,-6.23710871
MV/LV Substation EA***931,LV,53.33506393,-6.2564044
MV/LV Substation CH***931X,LV,53.35039902,-6.27898169
MV/LV Substation CH***932,LV,53.37556458,-6.23309612
MV/LV Substation AB***933,LV,53.33892059,-6.32469654
MV/LV Substation DA***933X,LV,53.34479523,-6.29719687
MV/LV Substation BR***934,LV,53.34807205,-6.30775833
MV/LV Substation HA***934X,LV,53.34425735,-6.23445129
MV/LV Substation AS***936,LV,53.36909866,-6.2135458
MV/LV Substation IR***938,LV,53.35032272,-6.20719767
MV/LV Substation CA***938X,LV,53.3675499,-6.20129061
MV/LV Substation MA***939X,LV,53.34769821,-6.2767477
MV/LV Substation TO***940X,LV,53.35738373,-6.23483992
MV/LV Substation BL***941,LV,53.3516655,-6.2037921
MV/LV Substation DI***941X,LV,53.34220886,-6.28184891
MV/LV Substation CH***942,LV,53.37586594,-6.2291913
MV/LV Substation GA***943X,LV,53.34062958,-6.26213837
MV/LV Substation MO***944,LV,53.34152222,-6.29957962
MV/LV Substation BE***945,LV,53.37376404,-6.24678469
MV/LV Substation CI***947,LV,53.34492111,-6.27652931
MV/LV Substation CA***947X,LV,53.34994888,-6.23265409
MV/LV Substation BO***949,LV,53.33959579,-6.24046946
MV/LV Substation BA***950,LV,53.34268951,-6.27342129
MV/LV Substation EA***951,LV,53.33448029,-6.25704384
MV/LV Substation ST***953,LV,53.35244751,-6.28010082
MV/LV Substation AS***954,LV,53.37280273,-6.32704782
MV/LV Substation WE***955,LV,53.34394836,-6.24700212
MV/LV Substation CA***956,LV,53.3368454,-6.30384922
MV/LV Substation HE***957X,LV,53.33752441,-6.2916913
MV/LV Substation MA***958,LV,53.33785248,-6.23885965
MV/LV Substation RE***958X,LV,53.33702087,-6.29225206
MV/LV Substation HA***959,LV,53.35053253,-6.24915028
MV/LV Substation C.***961,LV,53.34899139,-6.25057983
MV/LV Substation HA***962,LV,53.33332825,-6.26368141
MV/LV Substation FI***963,LV,53.34365845,-6.22777891
MV/LV Substation HA***964,LV,53.33342743,-6.26294184
MV/LV Substation CR***965,LV,53.36423492,-6.27242994
MV/LV Substation KN***966,LV,53.36349487,-6.20718527
MV/LV Substation OL***967,LV,53.3486557,-6.25545931
MV/LV Substation WR***968,LV,53.3547554,-6.26443243
MV/LV Substation ST***970,LV,53.3838501,-6.27183056
MV/LV Substation ME***971,LV,53.34460449,-6.27534103
MV/LV Substation HO***972,LV,53.34078979,-6.24352837
MV/LV Substation PI***973,LV,53.36235809,-6.29953098
MV/LV Substation RO***974,LV,53.37357712,-6.2959733
MV/LV Substation CO***976,LV,53.38064957,-6.2349143
MV/LV Substation GR***977,LV,53.34218979,-6.28739071
MV/LV Substation NO***978,LV,53.36209869,-6.19491053
MV/LV Substation HI***979,LV,53.37982559,-6.24112511
MV/LV Substation CE***981,LV,53.35351562,-6.24678993
MV/LV Substation RO***982,LV,53.37348938,-6.29118347
MV/LV Substation AS***983,LV,53.37359619,-6.31008196
MV/LV Substation CO***984,LV,53.38463211,-6.23551607
MV/LV Substation AS***985,LV,53.3664856,-6.33073616
MV/LV Substation GE***986,LV,53.34723663,-6.25228882
MV/LV Substation GE***987,LV,53.34725189,-6.25224304
MV/LV Substation ME***988,LV,53.35206985,-6.229743
MV/LV Substation SO***989,LV,53.36038208,-6.1996398
MV/LV Substation CO***990,LV,53.38292313,-6.23307657
MV/LV Substation RI***991,LV,53.36608124,-6.24516201
MV/LV Substation RO***992,LV,53.37528229,-6.29954195
MV/LV Substation US***993,LV,53.34589386,-6.28113031
MV/LV Substation RA***994,LV,53.35683441,-6.28826046
MV/LV Substation VI***995,LV,53.34616089,-6.28361225
MV/LV Substation CU***997,LV,53.35168076,-6.25572634
MV/LV Substation DA***998,LV,53.34136581,-6.24976587
MV/LV Substation PA***001,LV,53.3129425,-6.26020241
MV/LV Substation RA***002,LV,53.311306,-6.27432823
MV/LV Substation TE***003,LV,53.30948639,-6.28341913
MV/LV Substation RA***004,LV,53.29629135,-6.28432322
MV/LV Substation TE***006,LV,53.29918671,-6.30342245
MV/LV Substation BA***009,LV,53.28477097,-6.30261421
MV/LV Substation LA***011,LV,53.31999207,-6.29089117
MV/LV Substation HA***013,LV,53.32151413,-6.27567196
MV/LV Substation RA***015,LV,53.32374191,-6.2625699
MV/LV Substation MO***016,LV,53.32781982,-6.25863647
MV/LV Substation CU***017,LV,53.32430267,-6.25163555
MV/LV Substation WE***018,LV,53.32775879,-6.24356842
MV/LV Substation BA***019,LV,53.3294487,-6.23251104
MV/LV Substation PE***020,LV,53.33918381,-6.23147774
MV/LV Substation SA***021,LV,53.33172989,-6.21558857
MV/LV Substation SY***022,LV,53.32094955,-6.21150637
MV/LV Substation DO***023,LV,53.31932068,-6.23301983
MV/LV Substation BR***024,LV,53.30273056,-6.26730871
MV/LV Substation SU***026,LV,53.32953644,-6.29844999
MV/LV Substation CL***027,LV,53.32230377,-6.30247498
MV/LV Substation ST***029,LV,53.33356476,-6.24227905
MV/LV Substation CL***032,LV,53.31309891,-6.2390089
MV/LV Substation DR***033,LV,53.3278656,-6.32660055
MV/LV Substation ST***036,LV,53.31761932,-6.31607676
MV/LV Substation FR***038,LV,53.31614685,-6.26919603
MV/LV Substation OR***039,LV,53.26244354,-6.33137512
MV/LV Substation WO***040,LV,53.26921463,-6.31390333
MV/LV Substation FO***043,LV,53.30220032,-6.30552292
MV/LV Substation ME***045,LV,53.32331467,-6.21891165
MV/LV Substation MO***047,LV,53.31894684,-6.25164413
MV/LV Substation GR***049,LV,53.32839966,-6.27869701
MV/LV Substation BE***050,LV,53.33315659,-6.31114149
MV/LV Substation BU***051,LV,53.31760025,-6.33139944
MV/LV Substation DU***053,LV,53.31459808,-6.29829454
MV/LV Substation MO***054,LV,53.32553864,-6.23974228
MV/LV Substation BA***055,LV,53.33302689,-6.23698711
MV/LV Substation ST***056,LV,53.3181076,-6.30183125
MV/LV Substation BU***057,LV,53.29483414,-6.30441999
MV/LV Substation MI***059,LV,53.31917953,-6.24312544
MV/LV Substation DO***060,LV,53.30481339,-6.28281116
MV/LV Substation BA***065,LV,53.28894806,-6.28052378
MV/LV Substation HU***070,LV,53.32397079,-6.32445669
MV/LV Substation BE***071,LV,53.3158493,-6.32522535
MV/LV Substation BE***072,LV,53.32017899,-6.25983286
MV/LV Substation KE***073,LV,53.3195343,-6.28089952
MV/LV Substation BL***074,LV,53.32868958,-6.26529551
MV/LV Substation CA***075,LV,53.29896545,-6.26911116
MV/LV Substation GA***076,LV,53.31579971,-6.27819872
MV/LV Substation GI***079,LV,53.3288002,-6.21263361
MV/LV Substation WH***080,LV,53.31175995,-6.24503613
MV/LV Substation KI***081,LV,53.30855942,-6.31536818
MV/LV Substation LA***084,LV,53.29866409,-6.26081324
MV/LV Substation GR***085,LV,53.30854034,-6.29817533
MV/LV Substation BL***087,LV,53.33019257,-6.33406019
MV/LV Substation HI***088,LV,53.31106949,-6.26802111
MV/LV Substation ME***089,LV,53.33169556,-6.25076246
MV/LV Substation CL***091,LV,53.32672882,-6.29437447
MV/LV Substation VO***092,LV,53.32540512,-6.34328222
MV/LV Substation DA***094,LV,53.33101273,-6.25331259
MV/LV Substation RA***098,LV,53.31624603,-6.24522686
MV/LV Substation BA***099,LV,53.31938934,-6.32136488
MV/LV Substation RA***100,LV,53.30435181,-6.28931093
MV/LV Substation LO***101,LV,53.29219055,-6.27295446
MV/LV Substation BE***102,LV,53.31428528,-6.23177242
MV/LV Substation BE***103,LV,53.33641815,-6.23654699
MV/LV Substation OA***104,LV,53.29244232,-6.26234102
MV/LV Substation HO***106,LV,53.32257462,-6.33750868
MV/LV Substation NE***107,LV,53.33611298,-6.22381306
MV/LV Substation WA***112,LV,53.30684662,-6.3054142
MV/LV Substation MO***114,LV,53.30680084,-6.32331419
MV/LV Substation MU***115,LV,53.31108475,-6.31603432
MV/LV Substation TH***116,LV,53.30406952,-6.25993347
MV/LV Substation RO***121,LV,53.32937622,-6.33814478
MV/LV Substation MA***125,LV,53.29349136,-6.29707909
MV/LV Substation SA***126,LV,53.32733917,-6.22233152
MV/LV Substation AN***129,LV,53.29174805,-6.30416727
MV/LV Substation SH***131,LV,53.31379318,-6.30868006
MV/LV Substation BU***132,LV,53.30216599,-6.29622364
MV/LV Substation ST***134,LV,53.31052017,-6.32900476
MV/LV Substation RA***136,LV,53.32743073,-6.3077054
MV/LV Substation CA***137,LV,53.32008743,-6.30957174
MV/LV Substation DA***140,LV,53.30844498,-6.25981522
MV/LV Substation SO***141,LV,53.31462097,-6.33301592
MV/LV Substation MO***143,LV,53.3326416,-6.31725645
MV/LV Substation AS***144,LV,53.30006027,-6.28580713
MV/LV Substation BR***145,LV,53.31573868,-6.33573389
MV/LV Substation CR***146,LV,53.29995728,-6.27756119
MV/LV Substation BU***148,LV,53.32238388,-6.24518538
MV/LV Substation DE***150,LV,53.31546783,-6.29074192
MV/LV Substation BE***151,LV,53.31374359,-6.33633661
MV/LV Substation MO***153,LV,53.30514145,-6.26614571
MV/LV Substation BU***154,LV,53.29223251,-6.29259968
MV/LV Substation OA***156,LV,53.33115387,-6.22205257
MV/LV Substation IR***157,LV,53.33282471,-6.24754858
MV/LV Substation CH***158,LV,53.32648468,-6.25282192
MV/LV Substation CO***161,LV,53.31574631,-6.26329994
MV/LV Substation RA***162,LV,53.32129669,-6.26679611
MV/LV Substation BO***163,LV,53.28897858,-6.28697109
MV/LV Substation RO***164,LV,53.29904556,-6.29907799
MV/LV Substation NE***166,LV,53.30032349,-6.26376057
MV/LV Substation CH***168,LV,53.29462051,-6.25650787
MV/LV Substation OW***170,LV,53.29660034,-6.28780556
MV/LV Substation RO***175,LV,53.31222153,-6.31126308
MV/LV Substation ST***176,LV,53.31307602,-6.33229637
MV/LV Substation TE***179,LV,53.29716492,-6.30851221
MV/LV Substation CY***180,LV,53.29986954,-6.31040049
MV/LV Substation LE***181,LV,53.32390976,-6.27035236
MV/LV Substation WO***182,LV,53.29038239,-6.30930519
MV/LV Substation HA***183,LV,53.32463837,-6.27785778
MV/LV Substation TE***185,LV,53.3110466,-6.29635
MV/LV Substation PA***186,LV,53.32452774,-6.21165705
MV/LV Substation KE***187,LV,53.31934357,-6.2751894
MV/LV Substation BA***188,LV,53.28793335,-6.2994895
MV/LV Substation RO***189,LV,53.29095459,-6.3001194
MV/LV Substation ST***191,LV,53.31136322,-6.33594894
MV/LV Substation BA***192,LV,53.30323792,-6.27382851
MV/LV Substation LA***193,LV,53.33437347,-6.23269796
MV/LV Substation WI***194,LV,53.32489014,-6.3098321
MV/LV Substation RU***195,LV,53.32738876,-6.28856897
MV/LV Substation KE***199,LV,53.33224869,-6.30155468
MV/LV Substation DO***201,LV,53.33045578,-6.29569674
MV/LV Substation AN***202,LV,53.32777786,-6.23067427
MV/LV Substation RO***203,LV,53.28789902,-6.29560709
MV/LV Substation CO***204,LV,53.29234695,-6.28202152
MV/LV Substation LI***206,LV,53.31043625,-6.32498693
MV/LV Substation WO***208,LV,53.2998085,-6.27399683
MV/LV Substation OA***209,LV,53.32294464,-6.2553978
MV/LV Substation GR***210,LV,53.30859756,-6.29347706
MV/LV Substation AR***212,LV,53.32653427,-6.2672596
MV/LV Substation WH***214,LV,53.31224823,-6.28219795
MV/LV Substation VI***215,LV,53.30839157,-6.27485085
MV/LV Substation HU***218,LV,53.33103561,-6.23298597
MV/LV Substation MC***219,LV,53.32965851,-6.34023523
MV/LV Substation WA***220,LV,53.30958939,-6.30688095
MV/LV Substation CL***222,LV,53.32716751,-6.23866987
MV/LV Substation WI***223,LV,53.2966156,-6.26082134
MV/LV Substation CA***225,LV,53.31695938,-6.30202675
MV/LV Substation DE***226,LV,53.32241058,-6.34125185
MV/LV Substation GA***228,LV,53.33518219,-6.31251764
MV/LV Substation WI***230,LV,53.31990051,-6.3148613
MV/LV Substation MA***233,LV,53.32308578,-6.23133326
MV/LV Substation MO***234,LV,53.32466125,-6.26034117
MV/LV Substation RA***235,LV,53.3188324,-6.26835203
MV/LV Substation C.***236,LV,53.31886292,-6.26122236
MV/LV Substation GL***238,LV,53.33056259,-6.28859186
MV/LV Substation AP***240,LV,53.3277626,-6.24744129
MV/LV Substation ST***241,LV,53.3205719,-6.23094225
MV/LV Substation CH***242,LV,53.32031631,-6.24572039
MV/LV Substation BR***244,LV,53.3123703,-6.27707624
MV/LV Substation MO***245,LV,53.30817032,-6.24608326
MV/LV Substation WA***248,LV,53.3324852,-6.24411011
MV/LV Substation RA***250,LV,53.26947021,-6.30714798
MV/LV Substation PR***251,LV,53.31990433,-6.28615236
MV/LV Substation EG***252,LV,53.31814957,-6.23724031
MV/LV Substation FO***253,LV,53.30415344,-6.29938507
MV/LV Substation ST***254,LV,53.30852509,-6.33921003
MV/LV Substation EA***257,LV,53.30359268,-6.26245785
MV/LV Substation GL***258,LV,53.29410553,-6.28912067
MV/LV Substation WH***261,LV,53.30587387,-6.32045507
MV/LV Substation CO***263,LV,53.32858276,-6.32062864
MV/LV Substation HA***264,LV,53.32016754,-6.32727718
MV/LV Substation SE***265,LV,53.33446503,-6.21748638
MV/LV Substation KI***267,LV,53.32026291,-6.25802898
MV/LV Substation BA***271,LV,53.3208847,-6.2979393
MV/LV Substation SL***272,LV,53.33460999,-6.30527401
MV/LV Substation GR***273,LV,53.31245422,-6.3368969
MV/LV Substation SH***275,LV,53.32588196,-6.21863985
MV/LV Substation NO***276,LV,53.33333588,-6.23529291
MV/LV Substation HO***279,LV,53.31767654,-6.33999538
MV/LV Substation WA***282,LV,53.30898666,-6.30300379
MV/LV Substation OR***285,LV,53.29145432,-6.30686331
MV/LV Substation MA***286,LV,53.29331589,-6.3012104
MV/LV Substation RA***287,LV,53.30772781,-6.28592014
MV/LV Substation BU***288,LV,53.29174042,-6.29608393
MV/LV Substation MO***289,LV,53.31742859,-6.32102156
MV/LV Substation RA***290,LV,53.33167267,-6.23827362
MV/LV Substation BU***292,LV,53.29694748,-6.29752636
MV/LV Substation FA***293,LV,53.29735565,-6.29211044
MV/LV Substation EV***296,LV,53.28552628,-6.29204226
MV/LV Substation FO***298,LV,53.28878021,-6.29000807
MV/LV Substation CA***300,LV,53.31786728,-6.30838394
MV/LV Substation BA***301,LV,53.31603622,-6.33839321
MV/LV Substation HI***305,LV,53.31282425,-6.26508379
MV/LV Substation ST***306,LV,53.32344055,-6.31987
MV/LV Substation MO***308,LV,53.32258224,-6.28545952
MV/LV Substation FO***311,LV,53.32419968,-6.33555412
MV/LV Substation WA***313,LV,53.33112335,-6.24562216
MV/LV Substation MU***314,LV,53.3093338,-6.319839
MV/LV Substation TR***315,LV,53.33306122,-6.22171831
MV/LV Substation CH***316,LV,53.31334305,-6.3380928
MV/LV Substation RA***318,LV,53.32674026,-6.25617361
MV/LV Substation GR***320,LV,53.30841446,-6.28200674
MV/LV Substation ST***321,LV,53.31215668,-6.339324
MV/LV Substation SH***322,LV,53.335392,-6.23292589
MV/LV Substation GR***323,LV,53.32935333,-6.26845074
MV/LV Substation AI***324,LV,53.32006836,-6.22233391
MV/LV Substation MO***328,LV,53.32468033,-6.30404663
MV/LV Substation ZI***330,LV,53.30543137,-6.27265978
